Curso;Módulo atual;Faltas Consecutivas;Idade;Sexo;Bairro;Cidade;Pend. Acad.;Possui Pendência Financeira;Bolsista;Antecipou Parcela;Situação (código)
Curso Técnico em Administração;3;9;24;1;Boa Vista;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Administração;0;0;20;1;Boa Vista;Vitória da Conquista;1;0;0;0;6
Curso Técnico em Administração;0;0;22;0;Felícia;Vitória da Conquista;1;0;0;0;6
Curso Técnico em Administração;0;0;26;1;Brasil;Vitória da Conquista;1;0;0;0;6
Curso Técnico em Administração;3;5;31;1;Felícia;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Administração;3;0;20;0;Cidade Modelo;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Administração;1;18;30;0;Alto Maron;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Administração;0;0;38;1;Alto Maron;Vitória da Conquista;1;0;0;0;6
Curso Técnico em Administração;0;0;23;0;Felícia;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Administração;3;3;28;0;Espírito Santo;Vitória da Conquista;0;1;0;0;10
Curso Técnico em Administração;0;0;22;0;Felícia;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Administração;1;1;24;1;São Pedro ;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Administração;0;0;23;1;Brasil;Vitória da Conquista;1;0;0;0;6
Curso Técnico em Administração;0;0;19;0;Bateias;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Administração;0;0;25;1;São Pedro;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Administração;3;11;26;0;Jatobá;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;3;0;38;1;Espírito Santo;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Administração;3;13;31;1;Felícia;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;0;1;28;0;Boa Vista;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Administração;0;0;22;1;Centro Industrial;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Administração;0;0;18;1;Zabelê;Vitória da Conquista;1;1;0;0;6
Curso Técnico em Administração;3;0;37;1;Felícia;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Administração;3;11;32;1;Urbis 6;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;0;0;23;1;Patagônia;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Administração;0;0;30;0;Brasil;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Administração;3;3;31;1;Campinhos;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Administração;0;4;42;1;Rancho Alegre - Rural;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Administração;0;0;21;0;Patagônia;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Administração;3;4;34;1;Pradoso;Vitória da Conquista;0;1;0;0;10
Curso Técnico em Administração;0;0;23;1;Vila América;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Administração;0;0;19;1;Patagônia;Vitória da Conquista;1;0;0;0;6
Curso Técnico em Administração;0;0;39;1;Alto Maron;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Administração;0;0;44;1;Ibirapuera;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Administração;3;6;22;1;Espírito Santo;Vitória da Conquista;0;1;0;0;10
Curso Técnico em Administração;0;0;23;1;Alto Maron;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Administração;3;5;28;1;Boa Vista;Vitória da Conquista;0;1;0;0;10
Curso Técnico em Administração;3;11;21;1;Alto Maron;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Administração;0;4;18;1;Zona Rural;Baixão;0;0;0;0;0
Curso Técnico em Administração;0;0;21;0;Capinal;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Administração;0;0;22;1;Patagônia;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Administração;0;0;23;0;Vila América;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Administração;0;0;26;1;Patagônia;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Administração;3;2;28;1;Boa Vista;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Administração;0;0;23;1;Ibirapuera;Vitória da Conquista;1;1;0;0;6
Curso Técnico em Administração;3;4;26;0;Jatobá;Vitória da Conquista;0;1;0;0;10
Curso Técnico em Administração;0;0;20;1;Brasil;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Administração;0;0;21;1;Centro;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Administração;0;0;28;0;Felícia;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Administração;0;0;22;1;Patagônia;Vitória da Conquista;0;0;1;0;5
Curso Técnico em Administração;0;0;34;1;Felícia;Vitória da Conquista;1;0;1;0;6
Curso Técnico em Administração;0;0;26;1;Lagoa das Flores;Vitória da Conquista;0;0;1;0;5
Curso Técnico em Administração;0;0;39;1;Centro;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Administração;1;0;19;1;Centro;Divisa Alegre;0;0;0;0;0
Curso Técnico em Administração;0;0;22;1;Patagônia;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Administração;0;0;20;1;Jurema;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Administração;0;0;32;0;Jurema;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Administração;0;0;36;1;Recanto das Aguas;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Administração;0;0;19;1;Campinhos;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Análises Clínicas;0;0;37;1;Alto Maron;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Análises Clínicas;0;0;35;1;Alto Maron;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Análises Clínicas;0;0;30;1;Conveima;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Análises Clínicas;0;0;33;1;Felicia;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Análises Clínicas;0;0;26;1;Boa Vista;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Análises Clínicas;0;0;34;1;Centro;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Análises Clínicas;0;0;51;1;Jardim Copacabana;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Análises Clínicas;0;0;29;1;ALTO MARON;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Análises Clínicas;0;0;25;0;Ibirapuera;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Análises Clínicas;0;0;40;1;Jurema;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Análises Clínicas;0;0;28;1;Urbis V;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Análises Clínicas;0;0;32;1;Otavio Camoes;Itapetinga;0;0;0;0;5
Curso Técnico em Análises Clínicas;0;0;31;0;Recreio;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Análises Clínicas;0;0;45;1;Ayrton Senna;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Análises Clínicas;0;0;28;1;Jardim Copacacabana II - Lot. Jatobá;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Análises Clínicas;0;0;27;1;Vila Bonita;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Análises Clínicas;0;0;33;1;Guarani;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Análises Clínicas;0;0;46;1;Jatobá;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Análises Clínicas;0;0;33;1;Ibirapuera;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Análises Clínicas;0;0;32;1;Espírito Santo;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Análises Clínicas;0;0;23;1;Jurema;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Análises Clínicas;0;0;24;0;Boa Vista;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Análises Clínicas;0;0;59;1;Alto Maron;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Análises Clínicas;0;0;31;1;Espírito Santo;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Análises Clínicas;0;0;62;1;Centro;Nova Canaã;0;0;0;0;2
Curso Técnico em Análises Clínicas;0;0;27;1;Ouro Verde;Barra do Choça;0;1;0;0;7
Curso Técnico em Análises Clínicas;0;0;23;1;Miro Cairo;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Análises Clínicas;0;0;27;1;Jatobá;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Análises Clínicas;0;0;23;1;Kadija;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Análises Clínicas;0;0;28;1;Felícia;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Análises Clínicas;0;0;38;1;Campinhos;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Análises Clínicas;0;0;44;1;Ouro Verde;Barra do Choça;0;0;0;0;2
Curso Técnico em Análises Clínicas;0;0;29;0;Ecosane ;Itapetinga;0;0;0;0;5
Curso Técnico em Análises Clínicas;0;0;31;1;Centro;Planalto;0;0;0;0;1
Curso Técnico em Análises Clínicas;0;0;24;1;Boa Vista;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Análises Clínicas;0;0;38;0;Espírito Santo;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Análises Clínicas;0;0;48;1;Centro;Planalto;0;0;0;0;0
Curso Técnico em Análises Clínicas;0;0;25;1;Urbis VI;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Análises Clínicas;0;0;30;1;Felícia Morada dos Passaros III;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Análises Clínicas;0;0;35;1;Felícia;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Análises Clínicas;0;0;21;1;Patagônia;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Análises Clínicas;0;0;27;1;Felícia;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Análises Clínicas;0;0;30;1;Boa Vista;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Análises Clínicas;0;0;27;1;Jatobá;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Análises Clínicas;0;0;40;1;Zona Rural;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Análises Clínicas;3;0;28;1;Felícia;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Análises Clínicas;0;0;22;1;Patagônia;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Análises Clínicas;0;0;26;1;Espírito Santo;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Análises Clínicas;0;0;48;1;Zabelê-Sobradinho;Vitória da Conquista;1;0;0;0;6
Curso Técnico em Análises Clínicas;0;0;26;1;Zabelê-Bateias II;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Análises Clínicas;0;0;36;1;Jurema;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Análises Clínicas;0;0;44;0;Primavera;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Análises Clínicas;0;0;30;1;Boa Vista;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Análises Clínicas;0;0;38;1;Patagônia;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Análises Clínicas;0;0;32;1;Guarani;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Análises Clínicas;4;0;33;1;Boa Vista;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Análises Clínicas;0;0;29;1;Zabelê-Vila Serrana;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Análises Clínicas;0;0;24;1;Centro;Bom Jesus da Serra;0;0;0;0;0
Curso Técnico em Análises Clínicas;0;0;23;1;Patagônia;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Análises Clínicas;0;0;22;1;Juraci Ferraz dos Santos;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Análises Clínicas;0;0;26;1;Felícia;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Análises Clínicas;0;0;25;1;Felícia;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Análises Clínicas;0;0;23;1;Alvorada;Belo Campo;0;0;0;0;0
Curso Técnico em Análises Clínicas;0;0;29;1;Morada Real;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Análises Clínicas;0;0;20;1;Espírito Santo;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Análises Clínicas;0;0;34;1;Patagônia;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Análises Clínicas;0;0;22;0;Espírito Santo;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Análises Clínicas;1;0;39;1;Ibirapuera;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Eletrotécnica;0;0;30;0;Centro;DIVISA ALEGRE;0;0;0;0;0
Curso Técnico em Eletrotécnica;0;0;26;0;Boa Vista;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Eletrotécnica;0;0;26;0;Jardim Sudoeste;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Eletrotécnica;0;0;28;0;Espírito Santo;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Eletrotécnica;0;0;33;0;Recreio;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Eletrotécnica;0;0;24;0;Rural;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Eletrotécnica;0;0;26;0;ZONA RURAL;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Eletrotécnica;0;0;41;0;Zona Rural;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Eletrotécnica;0;0;38;1;Miro Cairo;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Eletrotécnica;0;0;23;1;Santa Cruz;Vitória da Conquista;0;0;0;0;3
Curso Técnico em Eletrotécnica;0;0;47;0;Jardim Sudoeste;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Eletrotécnica;0;0;27;0;Centro;Bate Pé;0;0;0;0;2
Curso Técnico em Eletrotécnica;4;13;28;0;Patagônia;Vitória da Conquista;0;0;0;0;8
Curso Técnico em Eletrotécnica;0;0;39;0;Conveima;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Eletrotécnica;0;0;31;0;Patagônia;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Eletrotécnica;0;21;37;0;Candeias;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Eletrotécnica;0;0;39;0;Patagônia;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Eletrotécnica;0;0;25;0;Zona Rural;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Eletrotécnica;0;0;25;0;Simão;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Eletrotécnica;0;0;47;0;Zabelê;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Eletrotécnica;0;0;33;0;Zabelê;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Eletrotécnica;0;0;38;0;Boa Vista;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Eletrotécnica;0;0;35;0;Alto Maron;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Eletrotécnica;0;0;31;0;Felicia;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Eletrotécnica;0;0;25;0;Alto Maron;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Eletrotécnica;0;0;33;0;Santa Terezinha ;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Eletrotécnica;0;0;46;0;Espírito Santo;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Eletrotécnica;0;0;43;0;Lagoa das Flores;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Eletrotécnica;0;13;33;0;Patagônia;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Eletrotécnica;0;0;34;0;Boa Vista;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Eletrotécnica;0;0;26;0;Jurema;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Eletrotécnica;4;0;28;0;Boa Vista;Vitória da Conquista;1;0;0;0;6
Curso Técnico em Eletrotécnica;0;0;28;0;Centro;Barra do Choça;0;0;0;0;5
Curso Técnico em Eletrotécnica;0;0;27;0;Felícia;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Eletrotécnica;0;0;21;0;Brasil;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Eletrotécnica;0;0;30;0;Brasil;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Eletrotécnica;0;0;26;0;Zabelê;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Eletrotécnica;0;0;24;0;Primavera;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Eletrotécnica;0;0;32;0;Alto Maron;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Eletrotécnica;0;0;40;0;Centro;Planalto;0;0;0;0;2
Curso Técnico em Eletrotécnica;0;0;29;0;Boa Vista;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Eletrotécnica;0;0;34;0;Espírito Santo-Urbis VI;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Eletrotécnica;0;0;26;0;Guarani;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Eletrotécnica;0;0;48;0;Petropolis;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Eletrotécnica;0;0;39;0;Primavera;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Eletrotécnica;0;0;36;0;Guarani;Vitória da Conquista;0;1;0;0;10
Curso Técnico em Eletrotécnica;0;0;23;0;Boa Vista-Loteamento Conquistense;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Eletrotécnica;0;0;36;0;Centro;Bandeira do Colônia;0;0;0;0;2
Curso Técnico em Eletrotécnica;0;0;45;0;Candeias;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Eletrotécnica;0;0;31;0;Candeias;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Eletrotécnica;0;0;28;1;Patagônia-Parque Conveima;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Eletrotécnica;0;0;25;0;Boa Vista;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Eletrotécnica;0;0;30;0;Patagônia-Comveima;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Eletrotécnica;0;0;34;0;Espírito Santo;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Eletrotécnica;0;0;22;0;Felícia;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Eletrotécnica;0;0;24;0;Rural-São Joaquim ;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Eletrotécnica;0;0;37;0;Jurema-Condominio Parque Vitoria Real;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Eletrotécnica;0;0;25;1;Boa Vista;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Eletrotécnica;0;0;37;0;Zabelê;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Eletrotécnica;0;0;32;0;Zabelê-Vila Serrana II;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Eletrotécnica;0;0;33;0;Primavera;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Eletrotécnica;0;0;33;0;Primavera-Conjunto Residencial Europa;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Eletrotécnica;0;0;52;0;Espírito Santo;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Eletrotécnica;0;0;36;0;Jurema;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Eletrotécnica;0;0;21;0;Kadija;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Eletrotécnica;0;0;24;0;Patagônia;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Eletrotécnica;0;0;33;0;Ibirapuera;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Eletrotécnica;0;41;41;0;Centro;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Eletrotécnica;0;0;29;0;Patagônia;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Eletrotécnica;0;0;26;0;Zona Rural;Caraíbas;0;0;0;0;2
Curso Técnico em Eletrotécnica;0;0;27;0;Zona Rural;Caraíbas;0;0;0;0;2
Curso Técnico em Eletrotécnica;0;0;50;0;Boa Vista;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Eletrotécnica;0;0;43;0;Patagônia;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Eletrotécnica;0;0;31;0;Centro;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Eletrotécnica;0;0;36;0;Nossa Senhora Aparecida;Vitória da Conquista;0;0;0;0;9
Curso Técnico em Eletrotécnica;0;0;33;0;Ibirapuera;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Eletrotécnica;0;0;31;0;Ibirapuera;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Eletrotécnica;0;0;45;0;Espírito Santo;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Eletrotécnica;0;0;25;0;Zabelê;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Eletrotécnica;0;0;37;0;Brasil;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Eletrotécnica;0;0;23;0;Espírito Santo morada real;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Eletrotécnica;0;0;30;1;Patagônia;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Eletrotécnica;0;0;30;0;Cruzeiro;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Eletrotécnica;0;0;48;0;Alto Maron;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Eletrotécnica;0;3;53;0;Brasil;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Eletrotécnica;0;0;25;0;Zabelê;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Eletrotécnica;0;0;33;0;Jatobá-Coveima;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Eletrotécnica;0;0;40;0;Boa Vista;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Eletrotécnica;0;0;20;0;Campinhos;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Eletrotécnica;0;1;48;0;Brasil;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Eletrotécnica;1;0;30;0;Alto Maron-Panorama ;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Eletrotécnica;0;0;45;0;Jatobá-Jardim Valeria;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Eletrotécnica;0;3;22;0;Jurema;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Eletrotécnica;0;3;25;0;Felícia;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Eletrotécnica;0;5;29;0;Jatobá-Parque Conveima;Vitória da Conquista;0;1;0;0;10
Curso Técnico em Eletrotécnica;0;0;37;0;Povoado da Estiva;Vitória da Conquista;1;0;0;0;6
Curso Técnico em Eletrotécnica;0;0;34;1;Zabelê;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Eletrotécnica;0;13;22;0;Zona Rural ;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Eletrotécnica;0;0;45;0;Jatobá-Jardim Valeria;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Eletrotécnica;0;13;27;0;Espírito Santo;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Eletrotécnica;0;0;29;0;Lagoa das Flores;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Eletrotécnica;1;0;37;0;Jurema;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Eletrotécnica;0;0;21;0;Centro;Cachoeira de Pajeú;0;0;0;0;0
Curso Técnico em Eletrotécnica;0;0;22;0;Centro;Barra da Estiva;0;0;0;0;0
Curso Técnico em Eletrotécnica;0;0;23;0;Ibiajara;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Eletrotécnica;0;13;22;0;Boa Vista-Vila America;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Eletrotécnica;0;0;22;0;Cruzeiro;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Eletrotécnica;4;1;32;0;Nossa Senhora Aparecida;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Eletrotécnica;0;0;24;0;Primavera;Vitória da Conquista;0;0;0;0;0
